"new_cases"	"deaths"	"teryt"	"date"
25	0	"t0201"	"20201128"
24	1	"t0202"	"20201128"
79	0	"t0203"	"20201128"
19	0	"t0204"	"20201128"
35	1	"t0205"	"20201128"
33	0	"t0206"	"20201128"
13	2	"t0207"	"20201128"
72	2	"t0208"	"20201128"
18	0	"t0209"	"20201128"
28	0	"t0210"	"20201128"
31	1	"t0211"	"20201128"
42	0	"t0212"	"20201128"
23	2	"t0213"	"20201128"
84	0	"t0214"	"20201128"
70	1	"t0215"	"20201128"
36	1	"t0216"	"20201128"
31	0	"t0217"	"20201128"
47	1	"t0218"	"20201128"
60	5	"t0219"	"20201128"
42	0	"t0220"	"20201128"
20	1	"t0221"	"20201128"
26	0	"t0222"	"20201128"
91	2	"t0223"	"20201128"
17	0	"t0224"	"20201128"
27	0	"t0225"	"20201128"
27	0	"t0226"	"20201128"
71	2	"t0261"	"20201128"
25	0	"t0262"	"20201128"
336	5	"t0264"	"20201128"
34	3	"t0265"	"20201128"
36	0	"t0401"	"20201128"
44	0	"t0402"	"20201128"
89	1	"t0403"	"20201128"
25	0	"t0404"	"20201128"
11	0	"t0405"	"20201128"
11	1	"t0406"	"20201128"
43	9	"t0407"	"20201128"
30	0	"t0408"	"20201128"
19	1	"t0409"	"20201128"
44	0	"t0410"	"20201128"
12	0	"t0411"	"20201128"
11	0	"t0412"	"20201128"
35	0	"t0413"	"20201128"
53	0	"t0414"	"20201128"
56	4	"t0415"	"20201128"
16	0	"t0416"	"20201128"
3	1	"t0417"	"20201128"
28	0	"t0418"	"20201128"
35	0	"t0419"	"20201128"
229	4	"t0461"	"20201128"
58	2	"t0462"	"20201128"
85	6	"t0463"	"20201128"
37	0	"t0464"	"20201128"
35	5	"t0601"	"20201128"
12	4	"t0602"	"20201128"
32	3	"t0603"	"20201128"
40	0	"t0604"	"20201128"
11	0	"t0605"	"20201128"
44	0	"t0606"	"20201128"
41	0	"t0607"	"20201128"
33	0	"t0608"	"20201128"
79	0	"t0609"	"20201128"
21	0	"t0610"	"20201128"
14	2	"t0611"	"20201128"
40	0	"t0612"	"20201128"
7	0	"t0613"	"20201128"
52	3	"t0614"	"20201128"
4	1	"t0615"	"20201128"
23	0	"t0616"	"20201128"
70	0	"t0617"	"20201128"
25	1	"t0618"	"20201128"
10	1	"t0619"	"20201128"
35	4	"t0620"	"20201128"
30	5	"t0661"	"20201128"
34	6	"t0662"	"20201128"
227	1	"t0663"	"20201128"
21	1	"t0664"	"20201128"
19	1	"t0801"	"20201128"
25	0	"t0802"	"20201128"
18	0	"t0803"	"20201128"
69	9	"t0804"	"20201128"
28	0	"t0805"	"20201128"
18	0	"t0806"	"20201128"
54	0	"t0807"	"20201128"
30	1	"t0808"	"20201128"
12	0	"t0809"	"20201128"
24	1	"t0810"	"20201128"
29	1	"t0811"	"20201128"
7	2	"t0812"	"20201128"
45	4	"t0861"	"20201128"
21	1	"t0862"	"20201128"
16	0	"t1001"	"20201128"
15	1	"t1002"	"20201128"
16	3	"t1003"	"20201128"
27	0	"t1004"	"20201128"
20	0	"t1005"	"20201128"
22	0	"t1006"	"20201128"
8	9	"t1007"	"20201128"
54	0	"t1008"	"20201128"
10	0	"t1009"	"20201128"
15	2	"t1010"	"20201128"
14	6	"t1011"	"20201128"
26	9	"t1012"	"20201128"
7	1	"t1013"	"20201128"
26	5	"t1014"	"20201128"
6	0	"t1015"	"20201128"
22	7	"t1016"	"20201128"
18	1	"t1017"	"20201128"
8	3	"t1018"	"20201128"
7	0	"t1019"	"20201128"
75	8	"t1020"	"20201128"
5	0	"t1021"	"20201128"
213	0	"t1061"	"20201128"
10	2	"t1062"	"20201128"
15	3	"t1063"	"20201128"
21	0	"t1201"	"20201128"
15	3	"t1202"	"20201128"
16	2	"t1203"	"20201128"
11	3	"t1204"	"20201128"
27	1	"t1205"	"20201128"
81	1	"t1206"	"20201128"
21	1	"t1207"	"20201128"
7	1	"t1208"	"20201128"
21	0	"t1209"	"20201128"
22	1	"t1210"	"20201128"
17	3	"t1211"	"20201128"
20	6	"t1212"	"20201128"
13	1	"t1213"	"20201128"
12	2	"t1214"	"20201128"
26	1	"t1215"	"20201128"
28	3	"t1216"	"20201128"
9	4	"t1217"	"20201128"
28	0	"t1218"	"20201128"
39	1	"t1219"	"20201128"
189	8	"t1261"	"20201128"
7	0	"t1262"	"20201128"
30	0	"t1263"	"20201128"
7	2	"t1401"	"20201128"
16	0	"t1402"	"20201128"
13	2	"t1403"	"20201128"
21	5	"t1404"	"20201128"
62	1	"t1405"	"20201128"
30	0	"t1406"	"20201128"
27	0	"t1407"	"20201128"
27	2	"t1408"	"20201128"
1	1	"t1409"	"20201128"
4	0	"t1410"	"20201128"
9	0	"t1411"	"20201128"
81	0	"t1412"	"20201128"
10	1	"t1413"	"20201128"
21	0	"t1414"	"20201128"
16	0	"t1415"	"20201128"
22	3	"t1416"	"20201128"
72	1	"t1417"	"20201128"
114	0	"t1418"	"20201128"
34	0	"t1419"	"20201128"
49	2	"t1420"	"20201128"
83	2	"t1421"	"20201128"
11	0	"t1422"	"20201128"
19	0	"t1423"	"20201128"
23	0	"t1424"	"20201128"
35	0	"t1425"	"20201128"
18	3	"t1426"	"20201128"
13	0	"t1427"	"20201128"
17	3	"t1428"	"20201128"
11	0	"t1429"	"20201128"
9	0	"t1430"	"20201128"
52	3	"t1432"	"20201128"
28	0	"t1433"	"20201128"
136	1	"t1434"	"20201128"
17	1	"t1435"	"20201128"
8	2	"t1436"	"20201128"
9	2	"t1437"	"20201128"
28	2	"t1438"	"20201128"
18	1	"t1461"	"20201128"
42	1	"t1462"	"20201128"
46	2	"t1463"	"20201128"
26	1	"t1464"	"20201128"
709	16	"t1465"	"20201128"
29	1	"t1601"	"20201128"
65	1	"t1602"	"20201128"
42	3	"t1603"	"20201128"
33	0	"t1604"	"20201128"
61	3	"t1605"	"20201128"
5	2	"t1606"	"20201128"
28	2	"t1607"	"20201128"
20	0	"t1608"	"20201128"
34	4	"t1609"	"20201128"
12	0	"t1610"	"20201128"
39	1	"t1611"	"20201128"
66	1	"t1661"	"20201128"
1	2	"t1801"	"20201128"
14	0	"t1802"	"20201128"
13	6	"t1803"	"20201128"
40	5	"t1804"	"20201128"
104	1	"t1805"	"20201128"
8	0	"t1806"	"20201128"
53	1	"t1807"	"20201128"
19	1	"t1808"	"20201128"
17	3	"t1809"	"20201128"
29	2	"t1810"	"20201128"
66	3	"t1811"	"20201128"
40	1	"t1812"	"20201128"
28	0	"t1813"	"20201128"
17	5	"t1814"	"20201128"
10	1	"t1815"	"20201128"
51	2	"t1816"	"20201128"
12	5	"t1817"	"20201128"
19	2	"t1818"	"20201128"
10	2	"t1819"	"20201128"
20	0	"t1820"	"20201128"
8	2	"t1821"	"20201128"
16	2	"t1861"	"20201128"
19	2	"t1862"	"20201128"
70	3	"t1863"	"20201128"
31	0	"t1864"	"20201128"
17	3	"t2001"	"20201128"
55	1	"t2002"	"20201128"
14	0	"t2003"	"20201128"
36	0	"t2004"	"20201128"
21	1	"t2005"	"20201128"
7	1	"t2006"	"20201128"
12	0	"t2007"	"20201128"
11	0	"t2008"	"20201128"
9	4	"t2009"	"20201128"
27	0	"t2010"	"20201128"
28	0	"t2011"	"20201128"
15	0	"t2012"	"20201128"
12	0	"t2013"	"20201128"
10	0	"t2014"	"20201128"
125	0	"t2061"	"20201128"
24	5	"t2062"	"20201128"
58	0	"t2063"	"20201128"
23	1	"t2201"	"20201128"
50	0	"t2202"	"20201128"
13	1	"t2203"	"20201128"
42	6	"t2204"	"20201128"
62	1	"t2205"	"20201128"
27	2	"t2206"	"20201128"
26	0	"t2207"	"20201128"
7	2	"t2208"	"20201128"
64	2	"t2209"	"20201128"
12	0	"t2210"	"20201128"
38	1	"t2211"	"20201128"
70	4	"t2212"	"20201128"
22	3	"t2213"	"20201128"
52	3	"t2214"	"20201128"
106	0	"t2215"	"20201128"
21	0	"t2216"	"20201128"
203	11	"t2261"	"20201128"
137	4	"t2262"	"20201128"
50	2	"t2263"	"20201128"
13	1	"t2264"	"20201128"
36	2	"t2401"	"20201128"
55	0	"t2402"	"20201128"
53	3	"t2403"	"20201128"
22	2	"t2404"	"20201128"
60	1	"t2405"	"20201128"
26	2	"t2406"	"20201128"
16	1	"t2407"	"20201128"
27	1	"t2408"	"20201128"
6	2	"t2409"	"20201128"
16	1	"t2410"	"20201128"
71	1	"t2411"	"20201128"
27	1	"t2412"	"20201128"
52	3	"t2413"	"20201128"
3	0	"t2414"	"20201128"
31	2	"t2415"	"20201128"
27	0	"t2416"	"20201128"
30	2	"t2417"	"20201128"
59	2	"t2461"	"20201128"
40	0	"t2462"	"20201128"
33	1	"t2463"	"20201128"
75	1	"t2464"	"20201128"
65	2	"t2465"	"20201128"
80	0	"t2466"	"20201128"
37	0	"t2467"	"20201128"
34	1	"t2468"	"20201128"
87	4	"t2469"	"20201128"
17	1	"t2470"	"20201128"
20	1	"t2471"	"20201128"
54	4	"t2472"	"20201128"
32	1	"t2473"	"20201128"
26	2	"t2474"	"20201128"
71	1	"t2475"	"20201128"
33	1	"t2476"	"20201128"
14	5	"t2477"	"20201128"
51	3	"t2478"	"20201128"
16	0	"t2479"	"20201128"
6	1	"t2601"	"20201128"
16	0	"t2602"	"20201128"
5	1	"t2603"	"20201128"
44	4	"t2604"	"20201128"
12	1	"t2605"	"20201128"
12	0	"t2606"	"20201128"
110	3	"t2607"	"20201128"
8	0	"t2608"	"20201128"
7	0	"t2609"	"20201128"
21	0	"t2610"	"20201128"
10	1	"t2611"	"20201128"
10	1	"t2612"	"20201128"
4	0	"t2613"	"20201128"
43	4	"t2661"	"20201128"
76	2	"t2801"	"20201128"
17	0	"t2802"	"20201128"
69	2	"t2803"	"20201128"
30	0	"t2804"	"20201128"
80	0	"t2805"	"20201128"
31	3	"t2806"	"20201128"
51	1	"t2807"	"20201128"
16	2	"t2808"	"20201128"
25	1	"t2809"	"20201128"
42	1	"t2810"	"20201128"
22	0	"t2811"	"20201128"
13	0	"t2812"	"20201128"
17	1	"t2813"	"20201128"
67	17	"t2814"	"20201128"
60	3	"t2815"	"20201128"
31	1	"t2816"	"20201128"
59	1	"t2817"	"20201128"
13	0	"t2818"	"20201128"
12	2	"t2819"	"20201128"
71	2	"t2861"	"20201128"
149	8	"t2862"	"20201128"
22	0	"t3001"	"20201128"
74	4	"t3002"	"20201128"
57	6	"t3003"	"20201128"
28	0	"t3004"	"20201128"
19	1	"t3005"	"20201128"
27	0	"t3006"	"20201128"
29	2	"t3007"	"20201128"
26	2	"t3008"	"20201128"
16	3	"t3009"	"20201128"
41	2	"t3010"	"20201128"
22	2	"t3011"	"20201128"
20	1	"t3012"	"20201128"
24	1	"t3013"	"20201128"
12	1	"t3014"	"20201128"
42	4	"t3015"	"20201128"
39	1	"t3016"	"20201128"
40	2	"t3017"	"20201128"
5	0	"t3018"	"20201128"
66	1	"t3019"	"20201128"
73	0	"t3020"	"20201128"
232	6	"t3021"	"20201128"
53	1	"t3022"	"20201128"
10	1	"t3023"	"20201128"
94	1	"t3024"	"20201128"
28	0	"t3025"	"20201128"
45	0	"t3026"	"20201128"
14	2	"t3027"	"20201128"
52	0	"t3028"	"20201128"
16	0	"t3029"	"20201128"
75	2	"t3030"	"20201128"
67	1	"t3031"	"20201128"
40	1	"t3061"	"20201128"
35	2	"t3062"	"20201128"
20	3	"t3063"	"20201128"
293	7	"t3064"	"20201128"
33	0	"t3201"	"20201128"
26	1	"t3202"	"20201128"
23	0	"t3203"	"20201128"
65	0	"t3204"	"20201128"
19	0	"t3205"	"20201128"
53	0	"t3206"	"20201128"
7	1	"t3207"	"20201128"
34	1	"t3208"	"20201128"
31	0	"t3209"	"20201128"
22	0	"t3210"	"20201128"
41	3	"t3211"	"20201128"
16	1	"t3212"	"20201128"
25	0	"t3213"	"20201128"
82	1	"t3214"	"20201128"
48	0	"t3215"	"20201128"
10	1	"t3216"	"20201128"
32	0	"t3217"	"20201128"
23	2	"t3218"	"20201128"
39	1	"t3261"	"20201128"
252	3	"t3262"	"20201128"
26	1	"t3263"	"20201128"
47	0	NA	"20201128"
